Year,Region,Indicator,Avg_Region
2022,East Asia & Pacific,Armed Conflict,80.4
2022,East Asia & Pacific,Biodiversity and Habitat,41.9
2022,East Asia & Pacific,Community Organizations,89.3
2022,East Asia & Pacific,Corruption,44.6
2022,East Asia & Pacific,Crop Storage Facilities,71.4
2022,East Asia & Pacific,Dependency on Chronic Food Aid,71.4
2022,East Asia & Pacific,Disaster Risk Management,56.8
2022,East Asia & Pacific,Early Warning Measures,35.7
2022,East Asia & Pacific,Ecosystem Services,22.1
2022,East Asia & Pacific,Financial Capital,72.7
2022,East Asia & Pacific,Food Dietary Diversity,49.6
2022,East Asia & Pacific,Food Loss,80.2
2022,East Asia & Pacific,Food Price Volatility,88.6
2022,East Asia & Pacific,Food Safety,86.4
2022,East Asia & Pacific,Food Safety Net Programs,87.6
2022,East Asia & Pacific,Food Security Policy Commitment,47.0
2022,East Asia & Pacific,Food Supply Sufficiency,66.2
2022,East Asia & Pacific,Food Systems Resilience Score,48.8
2022,East Asia & Pacific,Forest Change,64.7
2022,East Asia & Pacific,Gender Equality,72.6
2022,East Asia & Pacific,Green House Emission Per Capita,46.0
2022,East Asia & Pacific,Human Capital,70.0
2022,East Asia & Pacific,Income Inequality,61.0
2022,East Asia & Pacific,Irrigation Infrastructure,36.3
2022,East Asia & Pacific,KOFGI Globalization Index,NA
2022,East Asia & Pacific,Labor Force Participation Rate,NA
2022,East Asia & Pacific,Land Degradation,61.0
2022,East Asia & Pacific,Manufactured Capital,56.1
2022,East Asia & Pacific,Micronutrient Availability,61.1
2022,East Asia & Pacific,Natural Capital,42.5
2022,East Asia & Pacific,Natural Hazard Exposure,64.6
2022,East Asia & Pacific,Nutritional Standards,59.5
2022,East Asia & Pacific,Per Capita GDP,NA
2022,East Asia & Pacific,Political Stability Risk,60.7
2022,East Asia & Pacific,Population Growth Rate,NA
2022,East Asia & Pacific,Poverty Population,90.0
2022,East Asia & Pacific,Protein Quality,74.5
2022,East Asia & Pacific,Social Capital,64.5
2022,East Asia & Pacific,Soil Organic Content,43.9
2022,East Asia & Pacific,Supply Chain Infrastructure,53.5
2022,East Asia & Pacific,Sustainable Agriculture,67.9
2022,East Asia & Pacific,Telecommunications,82.6
2022,Europe & Central Asia,Access to Agricultural Resources,58.1
2022,Europe & Central Asia,Access to Diversified Financial Services,95.0
2022,Europe & Central Asia,Access to Financial Services,95.0
2022,Europe & Central Asia,Adoptation of Innovative Technologies,71.1
2022,Europe & Central Asia,Agricultural GDP,NA
2022,Europe & Central Asia,Agricultural Production Volatility,59.0
2022,Europe & Central Asia,Agricultural R&D,34.3
2022,Europe & Central Asia,Agricultural Trade,72.6
2022,Europe & Central Asia,Agricultural Water Quality,70.0
2022,Europe & Central Asia,Agricultural Water Quantity,41.7
2022,Europe & Central Asia,Agricultural Women Empowerment,15.0
2022,Europe & Central Asia,Armed Conflict,79.2
2022,Europe & Central Asia,Biodiversity and Habitat,64.7
2022,Europe & Central Asia,Community Organizations,93.3
2022,Europe & Central Asia,Corruption,53.3
2022,Europe & Central Asia,Crop Storage Facilities,90.0
2022,Europe & Central Asia,Dependency on Chronic Food Aid,90.0
2022,Europe & Central Asia,Disaster Risk Management,72.8
2022,Europe & Central Asia,Early Warning Measures,80.0
2022,Europe & Central Asia,Ecosystem Services,34.5
2022,Europe & Central Asia,Financial Capital,79.2
2022,Europe & Central Asia,Food Dietary Diversity,62.6
2022,Europe & Central Asia,Food Loss,85.6
2022,Europe & Central Asia,Food Price Volatility,79.6
2022,Europe & Central Asia,Food Safety,93.1
2022,Europe & Central Asia,Food Safety Net Programs,94.9
2022,Europe & Central Asia,Food Security Policy Commitment,32.9
2022,Europe & Central Asia,Food Supply Sufficiency,83.0
2022,Europe & Central Asia,Food Systems Resilience Score,60.0
2022,Europe & Central Asia,Forest Change,76.0
2022,Europe & Central Asia,Gender Equality,86.3
2022,Europe & Central Asia,Green House Emission Per Capita,33.3
2022,Europe & Central Asia,Human Capital,79.9
2022,Europe & Central Asia,Income Inequality,73.7
2022,Europe & Central Asia,Irrigation Infrastructure,19.5
2022,Europe & Central Asia,KOFGI Globalization Index,NA
2022,Europe & Central Asia,Labor Force Participation Rate,NA
2022,Europe & Central Asia,Land Degradation,80.7
2022,Europe & Central Asia,Manufactured Capital,64.7
2022,Europe & Central Asia,Micronutrient Availability,70.2
2022,Europe & Central Asia,Natural Capital,52.2
2022,Europe & Central Asia,Natural Hazard Exposure,67.9
2022,Europe & Central Asia,Nutritional Standards,71.5
2022,Europe & Central Asia,Per Capita GDP,NA
2022,Europe & Central Asia,Political Stability Risk,59.5
2022,Europe & Central Asia,Population Growth Rate,NA
2022,Europe & Central Asia,Poverty Population,95.7
2022,Europe & Central Asia,Protein Quality,91.1
2022,Europe & Central Asia,Social Capital,67.6
2022,Europe & Central Asia,Soil Organic Content,38.7
2022,Europe & Central Asia,Supply Chain Infrastructure,65.2
2022,Europe & Central Asia,Sustainable Agriculture,81.7
2022,Europe & Central Asia,Telecommunications,73.8
2022,Latin America & Caribbean,Access to Agricultural Resources,54.9
2022,Latin America & Caribbean,Access to Diversified Financial Services,55.3
2022,Latin America & Caribbean,Access to Financial Services,71.1
2022,Latin America & Caribbean,Adoptation of Innovative Technologies,77.2
2022,Latin America & Caribbean,Agricultural GDP,NA
2022,Latin America & Caribbean,Agricultural Production Volatility,76.6
2022,Latin America & Caribbean,Agricultural R&D,24.1
2022,Latin America & Caribbean,Agricultural Trade,70.9
2022,Latin America & Caribbean,Agricultural Water Quality,42.1
2022,Latin America & Caribbean,Agricultural Water Quantity,52.6
2022,Latin America & Caribbean,Agricultural Women Empowerment,57.9
2022,Latin America & Caribbean,Armed Conflict,76.3
2022,Latin America & Caribbean,Biodiversity and Habitat,56.5
2022,Latin America & Caribbean,Community Organizations,100.0
2022,Latin America & Caribbean,Corruption,32.9
2022,Latin America & Caribbean,Crop Storage Facilities,84.2
2022,Latin America & Caribbean,Dependency on Chronic Food Aid,31.6
2022,Latin America & Caribbean,Disaster Risk Management,54.6
2022,Latin America & Caribbean,Early Warning Measures,18.4
2022,Latin America & Caribbean,Ecosystem Services,27.5
2022,Latin America & Caribbean,Financial Capital,64.0
2022,Latin America & Caribbean,Food Dietary Diversity,49.2
2022,Latin America & Caribbean,Food Loss,72.0
2022,Latin America & Caribbean,Food Price Volatility,61.4
2022,Latin America & Caribbean,Food Safety,87.9
2022,Latin America & Caribbean,Food Safety Net Programs,73.1
2022,Latin America & Caribbean,Food Security Policy Commitment,71.2
2022,Latin America & Caribbean,Food Supply Sufficiency,41.4
2022,Latin America & Caribbean,Food Systems Resilience Score,50.9
2022,Latin America & Caribbean,Forest Change,65.8
2022,Latin America & Caribbean,Gender Equality,59.8
2022,Latin America & Caribbean,Green House Emission Per Capita,48.7
2022,Latin America & Caribbean,Human Capital,66.0
2022,Latin America & Caribbean,Income Inequality,48.5
2022,Latin America & Caribbean,Irrigation Infrastructure,12.7
2022,Latin America & Caribbean,KOFGI Globalization Index,NA
2022,Latin America & Caribbean,Labor Force Participation Rate,NA
2022,Latin America & Caribbean,Land Degradation,61.3
2022,Latin America & Caribbean,Manufactured Capital,45.7
2022,Latin America & Caribbean,Micronutrient Availability,67.3
2022,Latin America & Caribbean,Natural Capital,47.2
2022,Latin America & Caribbean,Natural Hazard Exposure,71.0
2022,Latin America & Caribbean,Nutritional Standards,72.5
2022,Latin America & Caribbean,Per Capita GDP,NA
2022,Latin America & Caribbean,Political Stability Risk,50.3
2022,Latin America & Caribbean,Population Growth Rate,NA
2022,Latin America & Caribbean,Poverty Population,87.4
2022,Latin America & Caribbean,Protein Quality,68.0
2022,Latin America & Caribbean,Social Capital,62.6
2022,Latin America & Caribbean,Soil Organic Content,34.0
2022,Latin America & Caribbean,Supply Chain Infrastructure,40.7
2022,Latin America & Caribbean,Sustainable Agriculture,65.8
2022,Latin America & Caribbean,Telecommunications,65.1
2022,Middle East & North Africa,Access to Agricultural Resources,56.0
2022,Middle East & North Africa,Access to Diversified Financial Services,39.3
2022,Middle East & North Africa,Access to Financial Services,82.1
2022,Middle East & North Africa,Adoptation of Innovative Technologies,38.1
2022,Middle East & North Africa,Agricultural GDP,NA
2022,Middle East & North Africa,Agricultural Production Volatility,61.7
2022,Middle East & North Africa,Agricultural R&D,33.0
2022,Middle East & North Africa,Agricultural Trade,65.0
2022,Middle East & North Africa,Agricultural Water Quality,66.1
2022,Middle East & North Africa,Agricultural Water Quantity,7.1
2022,Middle East & North Africa,Agricultural Women Empowerment,0.0
2022,Middle East & North Africa,Armed Conflict,67.9
2022,Middle East & North Africa,Biodiversity and Habitat,30.6
2022,Middle East & North Africa,Community Organizations,67.9
2022,Middle East & North Africa,Corruption,41.1
2022,Middle East & North Africa,Crop Storage Facilities,71.4
2022,Middle East & North Africa,Dependency on Chronic Food Aid,71.4
2022,Middle East & North Africa,Disaster Risk Management,52.2
2022,Middle East & North Africa,Early Warning Measures,14.3
2022,Middle East & North Africa,Ecosystem Services,57.0
2022,Middle East & North Africa,Financial Capital,63.9
2022,Middle East & North Africa,Food Dietary Diversity,49.1
2022,Middle East & North Africa,Food Loss,80.3
2022,Middle East & North Africa,Food Price Volatility,76.1
2022,Middle East & North Africa,Food Safety,80.8
2022,Middle East & North Africa,Food Safety Net Programs,80.6
2022,Middle East & North Africa,Food Security Policy Commitment,39.8
2022,Middle East & North Africa,Food Supply Sufficiency,69.0
2022,Middle East & North Africa,Food Systems Resilience Score,53.4
2022,Middle East & North Africa,Forest Change,73.0
2022,Middle East & North Africa,Gender Equality,66.1
2022,Middle East & North Africa,Green House Emission Per Capita,36.7
2022,Middle East & North Africa,Human Capital,70.5
2022,Middle East & North Africa,Income Inequality,59.6
2022,Middle East & North Africa,Irrigation Infrastructure,37.3
2022,Middle East & North Africa,KOFGI Globalization Index,NA
2022,Middle East & North Africa,Labor Force Participation Rate,NA
2022,Middle East & North Africa,Land Degradation,84.9
2022,Middle East & North Africa,Manufactured Capital,47.6
2022,Middle East & North Africa,Micronutrient Availability,67.9
2022,Middle East & North Africa,Natural Capital,46.8
2022,Middle East & North Africa,Natural Hazard Exposure,68.9
2022,Middle East & North Africa,Nutritional Standards,59.8
2022,Middle East & North Africa,Per Capita GDP,NA
2022,Middle East & North Africa,Political Stability Risk,38.6
2022,Middle East & North Africa,Population Growth Rate,NA
2022,Middle East & North Africa,Poverty Population,92.0
2022,Middle East & North Africa,Protein Quality,69.2
2022,Middle East & North Africa,Social Capital,53.3
2022,Middle East & North Africa,Soil Organic Content,3.8
2022,Middle East & North Africa,Supply Chain Infrastructure,52.0
2022,Middle East & North Africa,Sustainable Agriculture,50.0
2022,Middle East & North Africa,Telecommunications,70.6
2022,North America,Access to Agricultural Resources,47.6
2022,North America,Access to Diversified Financial Services,100.0
2022,North America,Access to Financial Services,100.0
2022,North America,Adoptation of Innovative Technologies,66.6
2022,North America,Agricultural GDP,NA
2022,North America,Agricultural Production Volatility,78.2
2022,North America,Agricultural R&D,52.6
2022,North America,Agricultural Trade,77.2
2022,North America,Agricultural Water Quality,100.0
2022,North America,Agricultural Water Quantity,62.5
2022,North America,Agricultural Women Empowerment,100.0
2022,North America,Armed Conflict,100.0
2022,North America,Biodiversity and Habitat,46.0
2022,North America,Community Organizations,100.0
2022,North America,Corruption,87.5
2022,North America,Crop Storage Facilities,100.0
2022,North America,Dependency on Chronic Food Aid,100.0
2022,North America,Disaster Risk Management,50.0
2022,North America,Early Warning Measures,100.0
2022,North America,Ecosystem Services,50.0
2022,North America,Financial Capital,85.8
2022,North America,Food Dietary Diversity,65.7
2022,North America,Food Loss,83.2
2022,North America,Food Price Volatility,85.8
2022,North America,Food Safety,99.8
2022,North America,Food Safety Net Programs,100.0
2022,North America,Food Security Policy Commitment,26.2
2022,North America,Food Supply Sufficiency,97.6
2022,North America,Food Systems Resilience Score,70.3
2022,North America,Forest Change,73.2
2022,North America,Gender Equality,85.8
2022,North America,Green House Emission Per Capita,4.1
2022,North America,Human Capital,84.0
2022,North America,Income Inequality,73.8
2022,North America,Irrigation Infrastructure,8.8
2022,North America,KOFGI Globalization Index,NA
2022,North America,Labor Force Participation Rate,NA
2022,North America,Land Degradation,76.7
2022,North America,Manufactured Capital,67.5
2022,North America,Micronutrient Availability,78.9
2022,North America,Natural Capital,57.6
2022,North America,Natural Hazard Exposure,73.8
2022,North America,Nutritional Standards,100.0
2022,North America,Per Capita GDP,NA
2022,North America,Political Stability Risk,80.0
2022,North America,Population Growth Rate,NA
2022,North America,Poverty Population,99.2
2022,North America,Protein Quality,100.0
2022,North America,Social Capital,88.0
2022,North America,Soil Organic Content,43.6
2022,North America,Supply Chain Infrastructure,73.4
2022,North America,Sustainable Agriculture,100.0
2022,North America,Telecommunications,55.0
2022,South Asia,Access to Agricultural Resources,52.8
2022,South Asia,Access to Diversified Financial Services,50.0
2022,South Asia,Access to Financial Services,70.0
2022,South Asia,Adoptation of Innovative Technologies,46.7
2022,South Asia,Agricultural GDP,NA
2022,South Asia,Agricultural Production Volatility,71.4
2022,South Asia,Agricultural R&D,27.0
2022,South Asia,Agricultural Trade,54.4
2022,South Asia,Agricultural Water Quality,5.0
2022,South Asia,Agricultural Water Quantity,25.0
2022,South Asia,Agricultural Women Empowerment,40.0
2022,South Asia,Armed Conflict,60.0
2022,South Asia,Biodiversity and Habitat,38.8
2022,South Asia,Community Organizations,90.0
2022,South Asia,Corruption,25.0
2022,South Asia,Crop Storage Facilities,100.0
2022,South Asia,Dependency on Chronic Food Aid,60.0
2022,South Asia,Disaster Risk Management,57.2
2022,South Asia,Early Warning Measures,0.0
2022,South Asia,Ecosystem Services,45.8
2022,South Asia,Financial Capital,60.3
2022,South Asia,Food Dietary Diversity,43.8
2022,South Asia,Food Loss,71.5
2022,South Asia,Food Price Volatility,65.5
2022,South Asia,Food Safety,74.2
2022,South Asia,Food Safety Net Programs,54.9
2022,South Asia,Food Security Policy Commitment,90.5
2022,South Asia,Food Supply Sufficiency,53.6
2022,South Asia,Food Systems Resilience Score,56.4
2022,South Asia,Forest Change,74.0
2022,South Asia,Gender Equality,51.7
2022,South Asia,Green House Emission Per Capita,75.6
2022,South Asia,Human Capital,56.1
2022,South Asia,Income Inequality,50.3
2022,South Asia,Irrigation Infrastructure,78.0
2022,South Asia,KOFGI Globalization Index,NA
2022,South Asia,Labor Force Participation Rate,NA
2022,South Asia,Land Degradation,44.0
2022,South Asia,Manufactured Capital,53.2
2022,South Asia,Micronutrient Availability,50.7
2022,South Asia,Natural Capital,49.6
2022,South Asia,Natural Hazard Exposure,62.3
2022,South Asia,Nutritional Standards,68.4
2022,South Asia,Per Capita GDP,NA
2022,South Asia,Political Stability Risk,54.0
2022,South Asia,Population Growth Rate,NA
2022,South Asia,Poverty Population,57.3
2022,South Asia,Protein Quality,44.8
2022,South Asia,Social Capital,59.4
2022,South Asia,Soil Organic Content,34.2
2022,South Asia,Supply Chain Infrastructure,38.3
